mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.3413051764170329,0.00900660826551595,0.013412793477376303,0.000876035478752562,100,10,1,10,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.97214734950584,0.9838274932614556,0.9631294964028777,0.973034779723391,0.008473189788294682,19
0.37934549649556476,0.006784566920198954,0.013969659805297852,0.0009042833161545006,100,2,2,,False,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",0.9784366576819407,0.9838274932614556,0.966726618705036,0.9763302565494775,0.007138518611342826,8
0.1889967918395996,0.002263176328136287,0.007208585739135742,0.00012825338864218096,50,5,1,30,False,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 30, 'bootstrap': False}",0.9802336028751123,0.9856244384546271,0.9703237410071942,0.978727260778978,0.006336646614596183,1
0.5108250776926676,0.011624998028768431,0.01911640167236328,0.0007991527833383826,150,5,1,10,True,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.9748427672955975,0.9838274932614556,0.9658273381294964,0.9748325328955164,0.007348536124102446,15
0.37038445472717285,0.006520877650298063,0.013593037923177084,0.0007454465192494758,100,2,1,10,False,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",0.9766397124887691,0.9820305480682839,0.9676258992805755,0.9754320532792095,0.005942351232137718,10
0.3497302532196045,0.0016059849414177551,0.012659072875976562,0.00039903896619911995,100,10,1,,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",0.9748427672955975,0.9829290206648698,0.9676258992805755,0.975132562413681,0.006250832847627034,13
0.5125176906585693,0.00529690159282349,0.018766085306803387,0.0013956011958967218,150,10,1,10,True,"{'n_estimators': 150, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.9703504043126685,0.9829290206648698,0.9649280575539568,0.9727358275104984,0.007539953629595283,20
0.18409244219462076,0.004406709120236912,0.008188962936401367,0.0007277513276201452,50,5,4,,False,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': False}",0.9739442946990117,0.9811320754716981,0.9694244604316546,0.9748336102007881,0.004820803807647157,14
0.3541434605916341,0.011628595109549045,0.013049920399983725,0.0012320020154684137,100,5,1,20,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': True}",0.9766397124887691,0.9865229110512129,0.966726618705036,0.976629747415006,0.008081805579648133,5
0.7269433339436849,0.015062414884487656,0.02318708101908366,0.0007232191010668711,200,2,2,10,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",0.9757412398921833,0.9820305480682839,0.9703237410071942,0.9760318429892205,0.004783699440906991,9
0.5629097620646158,0.013276116081132001,0.01771068572998047,0.0002294330945420705,150,5,1,20,False,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.977538185085355,0.9856244384546271,0.9685251798561151,0.977229267798699,0.006984159867022564,3
0.3412768046061198,0.003727874570720343,0.012915372848510742,0.001033233852907603,100,10,4,,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': True}",0.9703504043126685,0.9847259658580413,0.9658273381294964,0.973634569433402,0.008057246755176925,18
0.1710213820139567,0.0051261430776913105,0.007165829340616862,0.0003478120057811627,50,10,1,30,True,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 30, 'bootstrap': True}",0.97214734950584,0.9865229110512129,0.9649280575539568,0.9745327727036699,0.008975971897852146,16
0.7210693359375,0.012867035073324618,0.023269812266031902,0.0009421829727339352,200,2,4,30,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 30, 'bootstrap': False}",0.9730458221024259,0.9838274932614556,0.9685251798561151,0.9751328317399989,0.006419081232767804,12
0.16337919235229492,0.0026650361015905766,0.006804943084716797,8.23496069553885e-05,50,10,2,10,True,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",0.9748427672955975,0.9838274932614556,0.9649280575539568,0.9745327727036699,0.007718775377857893,16
0.19559995333353677,0.003373022758099945,0.00856177012125651,0.0007472853831451107,50,2,1,20,False,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.9802336028751123,0.9820305480682839,0.9730215827338129,0.978428577892403,0.0038930665282934855,2
0.3484521706899007,0.007612318784020218,0.012943347295125326,0.0007926259597591822,100,5,1,,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",0.9766397124887691,0.9865229110512129,0.966726618705036,0.976629747415006,0.008081805579648133,5
0.18850175539652506,0.0038971377227164147,0.007407267888387044,0.00015660554005982464,50,10,1,20,False,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.9766397124887691,0.9829290206648698,0.9703237410071942,0.9766308247202776,0.005146087708565529,4
0.36571629842122394,0.0020586734498233483,0.013205925623575846,0.0010740173907111924,100,10,2,20,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",0.9766397124887691,0.9838274932614556,0.9658273381294964,0.9754315146265737,0.0073980268878176495,11
0.6079687277475992,0.01644782732086984,0.016724427541097004,0.0002743086542449044,200,2,1,20,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': True}",0.9748427672955975,0.9865229110512129,0.9676258992805755,0.9763305258757953,0.007786070153790309,7
